0,1,2
FCCC=NN1CC1,53874,1
CNCC=NN1CC1,53875,1
COCC=NN1CC1,53876,1
CCOC=NN1CC1,53877,1
C=CCC=CC1CC1,53878,1
O=CCC=CC1CC1,53879,1
N#CCC=CC1CC1,53880,1
N=CNC=CC1CC1,53881,2
O=CNC=CC1CC1,53882,2
C=COC=CC1CC1,53883,1
O=COC=CC1CC1,53884,1
N=CNN=CC1CC1,53885,2
O=CNN=CC1CC1,53886,2
O=CON=CC1CC1,53887,1
C=CN=CNC1CC1,53888,2
C=CCC=CC1CN1,53889,1
O=CCC=CC1CN1,53890,1
N#CCC=CC1CN1,53891,1
N=CNC=CC1CN1,53892,2
O=CNC=CC1CN1,53893,2
C=COC=CC1CN1,53894,1
O=COC=CC1CN1,53895,1
N=CNN=CC1CN1,53896,2
O=CNN=CC1CN1,53897,2
O=CON=CC1CN1,53898,1
C=CCC=CC1CO1,53899,1
O=CCC=CC1CO1,53900,1
N#CCC=CC1CO1,53901,1
N=CNC=CC1CO1,53902,2
O=CNC=CC1CO1,53903,2
C=COC=CC1CO1,53904,1
O=COC=CC1CO1,53905,1
N=CNN=CC1CO1,53906,2
O=CNN=CC1CO1,53907,2
O=CON=CC1CO1,53908,1
C=CCN=CN1CC1,53909,1
O=CCN=CN1CC1,53910,1
N#CCN=CN1CC1,53911,1
N=CNN=CN1CC1,53912,2
O=CNN=CN1CC1,53913,2
O=CON=CN1CC1,53914,1
C=CCC=NN1CC1,53915,1
O=CCC=NN1CC1,53916,1
N#CCC=NN1CC1,53917,1
C=CN=CNN1CC1,53918,2
C=COC=NN1CC1,53919,1
O=COC=NN1CC1,53920,1
C=NOC=NN1CC1,53921,1
C#CCC=CC1CC1,53922,1
C#CCC=CC1CN1,53923,1
C#CCC=CC1CO1,53924,1
C#CCN=CN1CC1,53925,1
C#CCC=NN1CC1,53926,1
CC=CC=CC1CC1,53927,1
FC=CC=CC1CC1,53928,1
NN=CC=CC1CC1,53929,1
ON=CC=CC1CC1,53930,1
CC=NN=CC1CC1,53931,1
CC=CC=CC1CN1,53932,1
FC=CC=CC1CN1,53933,1
NN=CC=CC1CN1,53934,1
ON=CC=CC1CN1,53935,1
CC=NN=CC1CN1,53936,1
CC=CC=CC1CO1,53937,1
FC=CC=CC1CO1,53938,1
NN=CC=CC1CO1,53939,1
ON=CC=CC1CO1,53940,1
CC=NN=CC1CO1,53941,1
NN=CC=CN1CC1,53942,1
ON=CC=CN1CC1,53943,1
CN=CN=CN1CC1,53944,1
NN=CN=CN1CC1,53945,1
ON=CN=CN1CC1,53946,1
CC=NN=CN1CC1,53947,1
CC=CC=NN1CC1,53948,1
NC=CC=NN1CC1,53949,2
FC=CC=NN1CC1,53950,1
NN=CC=NN1CC1,53951,2
ON=CC=NN1CC1,53952,2
CC#CC=CC1CC1,53953,1
CC#CC=CC1CN1,53954,1
CC#CC=CC1CO1,53955,1
CC#CC=NN1CC1,53956,1
CCCC#CC1CC1,53957,1
NCCC#CC1CC1,53958,1
OCCC#CC1CC1,53959,1
FCCC#CC1CC1,53960,1
CNCC#CC1CC1,53961,1
COCC#CC1CC1,53962,1
CCCC#CC1CN1,53963,1
NCCC#CC1CN1,53964,1
OCCC#CC1CN1,53965,1
FCCC#CC1CN1,53966,1
CNCC#CC1CN1,53967,1
COCC#CC1CN1,53968,1
CCCC#CC1CO1,53969,1
NCCC#CC1CO1,53970,1
OCCC#CC1CO1,53971,1
FCCC#CC1CO1,53972,1
CNCC#CC1CO1,53973,1
COCC#CC1CO1,53974,1
C=CCC#CC1CC1,53975,1
O=CCC#CC1CC1,53976,1
N#CCC#CC1CC1,53977,1
C=CCC#CC1CN1,53978,1
O=CCC#CC1CN1,53979,1
N#CCC#CC1CN1,53980,1
C=CCC#CC1CO1,53981,1
O=CCC#CC1CO1,53982,1
N#CCC#CC1CO1,53983,1
C#CCC#CC1CC1,53984,1
C#CCC#CC1CN1,53985,1
C#CCC#CC1CO1,53986,1
CC=CC#CC1CC1,53987,1
FC=CC#CC1CC1,53988,1
NN=CC#CC1CC1,53989,1
ON=CC#CC1CC1,53990,1
CC=CC#CC1CN1,53991,1
FC=CC#CC1CN1,53992,1
NN=CC#CC1CN1,53993,1
ON=CC#CC1CN1,53994,1
CC=CC#CC1CO1,53995,1
FC=CC#CC1CO1,53996,1
NN=CC#CC1CO1,53997,1
ON=CC#CC1CO1,53998,1
CC#CC#CC1CC1,53999,1
CC#CC#CC1CN1,54000,1
CC#CC#CC1CO1,54001,1
CCC1C(C)C1CC,54002,1
CCC1C(C)C1CN,54003,1
CCC1C(C)C1CO,54004,1
CCC1C(C)C1CF,54005,1
CC1C(CN)C1CN,54006,1
CC1C(CN)C1CO,54007,1
CC1C(CN)C1CF,54008,1
CC1C(CO)C1CO,54009,1
CC1C(CO)C1CF,54010,1
CC1C(CF)C1CF,54011,1
CCC1C(N)C1CC,54012,1
CCC1C(N)C1CN,54013,1
CCC1C(N)C1CO,54014,1
CCC1C(N)C1CF,54015,1
NCC1C(N)C1CN,54016,1
NCC1C(N)C1CO,54017,1
NCC1C(N)C1CF,54018,1
NC1C(CO)C1CO,54019,1
NC1C(CO)C1CF,54020,1
NC1C(CF)C1CF,54021,1
CCC1C(O)C1CC,54022,1
CCC1C(O)C1CN,54023,1
CCC1C(O)C1CO,54024,1
CCC1C(O)C1CF,54025,1
NCC1C(O)C1CN,54026,1
NCC1C(O)C1CO,54027,1
NCC1C(O)C1CF,54028,1
OCC1C(O)C1CO,54029,1
OCC1C(O)C1CF,54030,1
OC1C(CF)C1CF,54031,1
CCC1C(F)C1CC,54032,1
CCC1C(F)C1CN,54033,1
CCC1C(F)C1CO,54034,1
CCC1C(F)C1CF,54035,1
NCC1C(F)C1CN,54036,1
NCC1C(F)C1CO,54037,1
NCC1C(F)C1CF,54038,1
OCC1C(F)C1CO,54039,1
OCC1C(F)C1CF,54040,1
FCC1C(F)C1CF,54041,1
CCC1C(C)C1NC,54042,1
CNC1C(C)C1CN,54043,1
CNC1C(C)C1CO,54044,1
CNC1C(C)C1CF,54045,1
CCC1C(N)C1NC,54046,1
CNC1C(N)C1CN,54047,1
CNC1C(N)C1CO,54048,1
CNC1C(N)C1CF,54049,1
CCC1C(O)C1NC,54050,1
CNC1C(O)C1CN,54051,1
CNC1C(O)C1CO,54052,1
CNC1C(O)C1CF,54053,1
CCC1C(F)C1NC,54054,1
CNC1C(F)C1CN,54055,1
CNC1C(F)C1CO,54056,1
CNC1C(F)C1CF,54057,1
CCC1C(C)C1OC,54058,1
COC1C(C)C1CN,54059,1
COC1C(C)C1CO,54060,1
COC1C(C)C1CF,54061,1
CCC1C(N)C1OC,54062,1
COC1C(N)C1CN,54063,1
COC1C(N)C1CO,54064,1
COC1C(N)C1CF,54065,1
CCC1C(O)C1OC,54066,1
COC1C(O)C1CN,54067,1
COC1C(O)C1CO,54068,1
COC1C(O)C1CF,54069,1
CCC1C(F)C1OC,54070,1
COC1C(F)C1CN,54071,1
COC1C(F)C1CO,54072,1
COC1C(F)C1CF,54073,1
CNC1C(C)C1NC,54074,1
CNC1C(N)C1NC,54075,1
CNC1C(O)C1NC,54076,1
CNC1C(F)C1NC,54077,1
CNC1C(C)C1OC,54078,1
CNC1C(N)C1OC,54079,1
CNC1C(O)C1OC,54080,1
CNC1C(F)C1OC,54081,1
COC1C(C)C1OC,54082,1
COC1C(N)C1OC,54083,1
COC1C(O)C1OC,54084,1
COC1C(F)C1OC,54085,1
CCC1C(CC)N1C,54086,1
CCC1C(CN)N1C,54087,1
CCC1C(CO)N1C,54088,1
CCC1C(CF)N1C,54089,1
CN1C(CN)C1CN,54090,1
CN1C(CN)C1CO,54091,1
CN1C(CN)C1CF,54092,1
CN1C(CO)C1CO,54093,1
CN1C(CO)C1CF,54094,1
CN1C(CF)C1CF,54095,1
CCC1C(C)N1CC,54096,1
CCN1C(C)C1CN,54097,1
CCN1C(C)C1CO,54098,1
CCN1C(C)C1CF,54099,1
CCC1C(C)C1C=C,54100,1
CCC1C(C)C1C=O,54101,1
CCC1C(C)C1C#N,54102,1
CC1C(CN)C1C=C,54103,1
CC1C(CO)C1C=C,54104,1
CC1C(CO)C1C=O,54105,1
CC1C(CO)C1C#N,54106,1
CC1C(CF)C1C=C,54107,1
CC1C(CF)C1C=O,54108,1
CC1C(CF)C1C#N,54109,1
CCC1C(N)C1C=C,54110,1
NCC1C(N)C1C=C,54111,1
NC1C(CO)C1C=C,54112,1
NC1C(CF)C1C=C,54113,1
CCC1C(O)C1C=C,54114,1
CCC1C(O)C1C=O,54115,1
CCC1C(O)C1C#N,54116,1
NCC1C(O)C1C=C,54117,1
OCC1C(O)C1C=C,54118,1
OCC1C(O)C1C=O,54119,1
OCC1C(O)C1C#N,54120,1
OC1C(CF)C1C=C,54121,1
OC1C(CF)C1C=O,54122,1
OC1C(CF)C1C#N,54123,1
CCC1C(F)C1C=C,54124,1
CCC1C(F)C1C=O,54125,1
CCC1C(F)C1C#N,54126,1
NCC1C(F)C1C=C,54127,1
OCC1C(F)C1C=C,54128,1
OCC1C(F)C1C=O,54129,1
OCC1C(F)C1C#N,54130,1
FCC1C(F)C1C=C,54131,1
FCC1C(F)C1C=O,54132,1
FCC1C(F)C1C#N,54133,1
CNC1C(C)C1C=C,54134,1
CNC1C(C)C1C=O,54135,1
CNC1C(C)C1C#N,54136,1
CNC1C(N)C1C=C,54137,1
CNC1C(O)C1C=C,54138,1
CNC1C(O)C1C=O,54139,1
CNC1C(O)C1C#N,54140,1
CNC1C(F)C1C=C,54141,1
CNC1C(F)C1C=O,54142,1
CNC1C(F)C1C#N,54143,1
COC1C(C)C1C=C,54144,1
COC1C(C)C1C=O,54145,1
COC1C(C)C1C#N,54146,1
COC1C(N)C1C=C,54147,1
COC1C(O)C1C=C,54148,1
COC1C(O)C1C=O,54149,1
COC1C(O)C1C#N,54150,1
COC1C(F)C1C=C,54151,1
COC1C(F)C1C=O,54152,1
COC1C(F)C1C#N,54153,1
CCC1C(C=C)N1C,54154,1
CCC1C(C=O)N1C,54155,1
CCC1C(C#N)N1C,54156,1
CN1C(CN)C1C=C,54157,1
CN1C(CO)C1C=C,54158,1
CN1C(CO)C1C=O,54159,1
CN1C(CO)C1C#N,54160,1
CN1C(CF)C1C=C,54161,1
CN1C(CF)C1C=O,54162,1
CN1C(CF)C1C#N,54163,1
CCC1C(C)N1C=N,54164,1
CCC1C(C)N1C=O,54165,1
CC1C(CN)N1C=N,54166,1
CC1C(CN)N1C=O,54167,1
CC1C(CO)N1C=N,54168,1
CC1C(CO)N1C=O,54169,1
CC1C(CF)N1C=N,54170,1
CC1C(CF)N1C=O,54171,1
CCC1C(C)N1N=C,54172,1
CC1C(CN)N1N=C,54173,1
CC1C(CO)N1N=C,54174,1
CC1C(CF)N1N=C,54175,1
CCN1C(C)C1C=C,54176,1
CCN1C(C)C1C=O,54177,1
CCN1C(C)C1C#N,54178,1
CCC1C(C)C1C#C,54179,1
CC1C(CN)C1C#C,54180,1
CC1C(CO)C1C#C,54181,1
CC1C(CF)C1C#C,54182,1
CCC1C(N)C1C#C,54183,1
NCC1C(N)C1C#C,54184,1
NC1C(CO)C1C#C,54185,1
NC1C(CF)C1C#C,54186,1
CCC1C(O)C1C#C,54187,1
NCC1C(O)C1C#C,54188,1
OCC1C(O)C1C#C,54189,1
OC1C(CF)C1C#C,54190,1
CCC1C(F)C1C#C,54191,1
NCC1C(F)C1C#C,54192,1
OCC1C(F)C1C#C,54193,1
FCC1C(F)C1C#C,54194,1
CNC1C(C)C1C#C,54195,1
CNC1C(N)C1C#C,54196,1
CNC1C(O)C1C#C,54197,1
CNC1C(F)C1C#C,54198,1
COC1C(C)C1C#C,54199,1
COC1C(N)C1C#C,54200,1
COC1C(O)C1C#C,54201,1
COC1C(F)C1C#C,54202,1
CCC1C(C#C)N1C,54203,1
CN1C(CN)C1C#C,54204,1
CN1C(CO)C1C#C,54205,1
CN1C(CF)C1C#C,54206,1
CCN1C(C)C1C#C,54207,1
CC1C(C=C)C1C=C,54208,1
CC1C(C=C)C1C=O,54209,1
CC1C(C=C)C1C#N,54210,1
CC1C(C=O)C1C=O,54211,1
CC1C(C=O)C1C#N,54212,1
CC1C(C#N)C1C#N,54213,1
NC1C(C=C)C1C=C,54214,1
OC1C(C=C)C1C=C,54215,1
OC1C(C=C)C1C=O,54216,1
OC1C(C=C)C1C#N,54217,1
OC1C(C=O)C1C=O,54218,1
OC1C(C=O)C1C#N,54219,1
OC1C(C#N)C1C#N,54220,1
FC1C(C=C)C1C=C,54221,1
FC1C(C=C)C1C=O,54222,1
FC1C(C=C)C1C#N,54223,1
FC1C(C=O)C1C=O,54224,1
FC1C(C=O)C1C#N,54225,1
FC1C(C#N)C1C#N,54226,1
CN1C(C=C)C1C=C,54227,1
CN1C(C=C)C1C=O,54228,1
CN1C(C=C)C1C#N,54229,1
CN1C(C=O)C1C=O,54230,1
CN1C(C=O)C1C#N,54231,1
CN1C(C#N)C1C#N,54232,1
CC1C(C=C)N1C=N,54233,1
CC1C(C=C)N1C=O,54234,1
CC1C(C=O)N1C=N,54235,1
CC1C(C#N)N1C=N,54236,1
CC1C(C=O)N1C=O,54237,1
CC1C(C#N)N1C=O,54238,1
CC1C(C=C)N1N=C,54239,1
CC1C(C=O)N1N=C,54240,1
CC1C(C#N)N1N=C,54241,1
CC1C(C=C)C1C#C,54242,1
CC1C(C=O)C1C#C,54243,1
CC1C(C#C)C1C#N,54244,1
NC1C(C=C)C1C#C,54245,1
OC1C(C=C)C1C#C,54246,1
OC1C(C=O)C1C#C,54247,1
OC1C(C#C)C1C#N,54248,1
FC1C(C=C)C1C#C,54249,1
FC1C(C=O)C1C#C,54250,1
FC1C(C#C)C1C#N,54251,1
CN1C(C=C)C1C#C,54252,1
CN1C(C=O)C1C#C,54253,1
CN1C(C#C)C1C#N,54254,1
CC1C(C#C)N1C=N,54255,1
CC1C(C#C)N1C=O,54256,1
CC1C(C#C)N1N=C,54257,1
CC1C(C#C)C1C#C,54258,1
NC1C(C#C)C1C#C,54259,1
OC1C(C#C)C1C#C,54260,1
FC1C(C#C)C1C#C,54261,1
CN1C(C#C)C1C#C,54262,1
CCCC1CC1CC,54263,1
CCC1CC1CCN,54264,1
CCC1CC1CCO,54265,1
CCC1CC1CCF,54266,1
CCCC1CC1CN,54267,1
NCCC1CC1CN,54268,1
NCC1CC1CCO,54269,1
NCC1CC1CCF,54270,1
CCCC1CC1CO,54271,1
NCCC1CC1CO,54272,1
OCCC1CC1CO,54273,1
OCC1CC1CCF,54274,1
CCCC1CC1CF,54275,1
NCCC1CC1CF,54276,1
OCCC1CC1CF,54277,1
FCCC1CC1CF,54278,1
CCC1CC1CNC,54279,1
CNCC1CC1CN,54280,1
CNCC1CC1CO,54281,1
CNCC1CC1CF,54282,1
CCC1CC1COC,54283,1
COCC1CC1CN,54284,1
COCC1CC1CO,54285,1
COCC1CC1CF,54286,1
CCCC1CC1NC,54287,1
CNC1CC1CCN,54288,1
CNC1CC1CCO,54289,1
CNC1CC1CCF,54290,1
CNCC1CC1NC,54291,1
CNC1CC1COC,54292,1
CCCC1CC1OC,54293,1
COC1CC1CCN,54294,1
COC1CC1CCO,54295,1
COC1CC1CCF,54296,1
CNCC1CC1OC,54297,1
COCC1CC1OC,54298,1
CCNC1CC1CC,54299,1
CCNC1CC1CN,54300,1
CCNC1CC1CO,54301,1
CCNC1CC1CF,54302,1
CCNC1CC1NC,54303,1
CCNC1CC1OC,54304,1
CCOC1CC1CC,54305,1
CCOC1CC1CN,54306,1
CCOC1CC1CO,54307,1
CCOC1CC1CF,54308,1
CCOC1CC1NC,54309,1
CCOC1CC1OC,54310,1
CCCC1NC1CC,54311,1
CCC1NC1CCN,54312,1
CCC1NC1CCO,54313,1
CCC1NC1CCF,54314,1
CCCC1NC1CN,54315,1
NCCC1NC1CN,54316,1
NCC1NC1CCO,54317,1
NCC1NC1CCF,54318,1
CCCC1NC1CO,54319,1
NCCC1NC1CO,54320,1
OCCC1NC1CO,54321,1
OCC1NC1CCF,54322,1
CCCC1NC1CF,54323,1
NCCC1NC1CF,54324,1
OCCC1NC1CF,54325,1
FCCC1NC1CF,54326,1
CCC1NC1CNC,54327,1
CNCC1NC1CN,54328,1
CNCC1NC1CO,54329,1
CNCC1NC1CF,54330,1
CCC1NC1COC,54331,1
COCC1NC1CN,54332,1
COCC1NC1CO,54333,1
COCC1NC1CF,54334,1
CCCC1OC1CC,54335,1
CCC1OC1CCN,54336,1
CCC1OC1CCO,54337,1
CCC1OC1CCF,54338,1
CCCC1OC1CN,54339,1
NCCC1OC1CN,54340,1
NCC1OC1CCO,54341,1
NCC1OC1CCF,54342,1
CCCC1OC1CO,54343,1
NCCC1OC1CO,54344,1
OCCC1OC1CO,54345,1
OCC1OC1CCF,54346,1
CCCC1OC1CF,54347,1
NCCC1OC1CF,54348,1
OCCC1OC1CF,54349,1
FCCC1OC1CF,54350,1
CCC1OC1CNC,54351,1
CNCC1OC1CN,54352,1
CNCC1OC1CO,54353,1
CNCC1OC1CF,54354,1
CCC1OC1COC,54355,1
COCC1OC1CN,54356,1
COCC1OC1CO,54357,1
COCC1OC1CF,54358,1
CCCC1CN1CC,54359,1
CCN1CC1CCN,54360,1
CCN1CC1CCO,54361,1
CCN1CC1CCF,54362,1
CCN1CC1CNC,54363,1
CCN1CC1COC,54364,1
CCCN1CC1CC,54365,1
CCC1CN1CCN,54366,1
CCC1CN1CCO,54367,1
CCC1CN1CCF,54368,1
CCCN1CC1CN,54369,1
NCCN1CC1CN,54370,1
NCC1CN1CCO,54371,1
NCC1CN1CCF,54372,1
CCCN1CC1CO,54373,1
NCCN1CC1CO,54374,1
OCCN1CC1CO,54375,1
OCC1CN1CCF,54376,1
CCCN1CC1CF,54377,1
NCCN1CC1CF,54378,1
OCCN1CC1CF,54379,1
FCCN1CC1CF,54380,1
CCC1CC1CC=C,54381,1
CCC1CC1CC=O,54382,1
CCC1CC1CC#N,54383,1
NCC1CC1CC=C,54384,1
OCC1CC1CC=C,54385,1
OCC1CC1CC=O,54386,1
OCC1CC1CC#N,54387,1
FCC1CC1CC=C,54388,1
FCC1CC1CC=O,54389,1
FCC1CC1CC#N,54390,1
CNC1CC1CC=C,54391,1
CNC1CC1CC=O,54392,1
CNC1CC1CC#N,54393,1
COC1CC1CC=C,54394,1
COC1CC1CC=O,54395,1
COC1CC1CC#N,54396,1
CCC1CC1NC=N,54397,2
CCC1CC1NC=O,54398,2
NCC1CC1NC=N,54399,2
NCC1CC1NC=O,54400,2
OCC1CC1NC=N,54401,2
OCC1CC1NC=O,54402,2
FCC1CC1NC=N,54403,2
FCC1CC1NC=O,54404,2
CCC1CC1NN=C,54405,1
NCC1CC1NN=C,54406,1
OCC1CC1NN=C,54407,1
FCC1CC1NN=C,54408,1
CNC1CC1NC=N,54409,2
CNC1CC1NC=O,54410,2
CNC1CC1NN=C,54411,1
COC1CC1NC=N,54412,2
COC1CC1NC=O,54413,2
COC1CC1NN=C,54414,1
CCC1CC1OC=C,54415,1
CCC1CC1OC=O,54416,1
NCC1CC1OC=C,54417,1
NCC1CC1OC=O,54418,1
OCC1CC1OC=C,54419,1
OCC1CC1OC=O,54420,1
FCC1CC1OC=C,54421,1
FCC1CC1OC=O,54422,1
CCC1CC1ON=C,54423,1
NCC1CC1ON=C,54424,1
OCC1CC1ON=C,54425,1
FCC1CC1ON=C,54426,1
CNC1CC1OC=C,54427,1
CNC1CC1OC=O,54428,1
CNC1CC1ON=C,54429,1
COC1CC1OC=C,54430,1
COC1CC1OC=O,54431,1
COC1CC1ON=C,54432,1
CCC1NC1CC=C,54433,1
CCC1NC1CC=O,54434,1
CCC1NC1CC#N,54435,1
NCC1NC1CC=C,54436,1
OCC1NC1CC=C,54437,1
OCC1NC1CC=O,54438,1
OCC1NC1CC#N,54439,1
FCC1NC1CC=C,54440,1
FCC1NC1CC=O,54441,1
FCC1NC1CC#N,54442,1
CCC1OC1CC=C,54443,1
CCC1OC1CC=O,54444,1
CCC1OC1CC#N,54445,1
NCC1OC1CC=C,54446,1
OCC1OC1CC=C,54447,1
OCC1OC1CC=O,54448,1
OCC1OC1CC#N,54449,1
FCC1OC1CC=C,54450,1
FCC1OC1CC=O,54451,1
FCC1OC1CC#N,54452,1
CCN1CC1CC=C,54453,1
CCN1CC1CC=O,54454,1
CCN1CC1CC#N,54455,1
CCC1CN1CC=C,54456,1
CCC1CN1CC=O,54457,1
CCC1CN1CC#N,54458,1
NCC1CN1CC=C,54459,1
OCC1CN1CC=C,54460,1
OCC1CN1CC=O,54461,1
OCC1CN1CC#N,54462,1
FCC1CN1CC=C,54463,1
FCC1CN1CC=O,54464,1
FCC1CN1CC#N,54465,1
CCC1CN1NC=N,54466,2
CCC1CN1NC=O,54467,2
NCC1CN1NC=N,54468,2
NCC1CN1NC=O,54469,2
OCC1CN1NC=N,54470,2
OCC1CN1NC=O,54471,2
FCC1CN1NC=N,54472,2
FCC1CN1NC=O,54473,2
CCC1CC1CC#C,54474,1
NCC1CC1CC#C,54475,1
OCC1CC1CC#C,54476,1
FCC1CC1CC#C,54477,1
CNC1CC1CC#C,54478,1
COC1CC1CC#C,54479,1
CCC1NC1CC#C,54480,1
NCC1NC1CC#C,54481,1
OCC1NC1CC#C,54482,1
FCC1NC1CC#C,54483,1
CCC1OC1CC#C,54484,1
NCC1OC1CC#C,54485,1
OCC1OC1CC#C,54486,1
FCC1OC1CC#C,54487,1
CCN1CC1CC#C,54488,1
CCC1CN1CC#C,54489,1
NCC1CN1CC#C,54490,1
OCC1CN1CC#C,54491,1
FCC1CN1CC#C,54492,1
CCCC1CC1C=C,54493,1
NCCC1CC1C=C,54494,1
OCCC1CC1C=C,54495,1
FCCC1CC1C=C,54496,1
CCCC1CC1C=O,54497,1
CCCC1CC1C#N,54498,1
OCCC1CC1C=O,54499,1
OCCC1CC1C#N,54500,1
FCCC1CC1C=O,54501,1
FCCC1CC1C#N,54502,1
CNCC1CC1C=C,54503,1
CNCC1CC1C=O,54504,1
CNCC1CC1C#N,54505,1
COCC1CC1C=C,54506,1
COCC1CC1C=O,54507,1
COCC1CC1C#N,54508,1
CCNC1CC1C=C,54509,1
CCNC1CC1C=O,54510,1
CCNC1CC1C#N,54511,1
CCOC1CC1C=C,54512,1
CCOC1CC1C=O,54513,1
CCOC1CC1C#N,54514,1
CCCC1NC1C=C,54515,1
NCCC1NC1C=C,54516,1
OCCC1NC1C=C,54517,1
FCCC1NC1C=C,54518,1
CCCC1NC1C=O,54519,1
CCCC1NC1C#N,54520,1
OCCC1NC1C=O,54521,1
OCCC1NC1C#N,54522,1
FCCC1NC1C=O,54523,1
FCCC1NC1C#N,54524,1
CNCC1NC1C=C,54525,1
CNCC1NC1C=O,54526,1
CNCC1NC1C#N,54527,1
COCC1NC1C=C,54528,1
COCC1NC1C=O,54529,1
COCC1NC1C#N,54530,1
CCCC1OC1C=C,54531,1
NCCC1OC1C=C,54532,1
OCCC1OC1C=C,54533,1
FCCC1OC1C=C,54534,1
CCCC1OC1C=O,54535,1
CCCC1OC1C#N,54536,1
OCCC1OC1C=O,54537,1
OCCC1OC1C#N,54538,1
FCCC1OC1C=O,54539,1
FCCC1OC1C#N,54540,1
CNCC1OC1C=C,54541,1
CNCC1OC1C=O,54542,1
CNCC1OC1C#N,54543,1
COCC1OC1C=C,54544,1
COCC1OC1C=O,54545,1
COCC1OC1C#N,54546,1
CCCC1CN1C=N,54547,1
NCCC1CN1C=N,54548,1
OCCC1CN1C=N,54549,1
FCCC1CN1C=N,54550,1
CCCC1CN1C=O,54551,1
NCCC1CN1C=O,54552,1
OCCC1CN1C=O,54553,1
FCCC1CN1C=O,54554,1
CNCC1CN1C=N,54555,1
CNCC1CN1C=O,54556,1
COCC1CN1C=N,54557,1
COCC1CN1C=O,54558,1
CCCC1CN1N=C,54559,1
NCCC1CN1N=C,54560,1
OCCC1CN1N=C,54561,1
FCCC1CN1N=C,54562,1
CNCC1CN1N=C,54563,1
COCC1CN1N=C,54564,1
CCCN1CC1C=C,54565,1
NCCN1CC1C=C,54566,1
OCCN1CC1C=C,54567,1
FCCN1CC1C=C,54568,1
CCCN1CC1C=O,54569,1
CCCN1CC1C#N,54570,1
OCCN1CC1C=O,54571,1
OCCN1CC1C#N,54572,1
FCCN1CC1C=O,54573,1
FCCN1CC1C#N,54574,1
C=CCC1CC1C=C,54575,1
C=CC1CC1CC=O,54576,1
C=CC1CC1CC#N,54577,1
C=CCC1CC1C=O,54578,1
C=CCC1CC1C#N,54579,1
O=CCC1CC1C=O,54580,1
O=CC1CC1CC#N,54581,1
O=CCC1CC1C#N,54582,1
N#CCC1CC1C#N,54583,1
C=CC1CC1NC=N,54584,2
C=CC1CC1NC=O,54585,2
N=CNC1CC1C=O,54586,2
N=CNC1CC1C#N,54587,2
O=CNC1CC1C=O,54588,2
O=CNC1CC1C#N,54589,2
C=CC1CC1NN=C,54590,1
C=NNC1CC1C=O,54591,1
C=NNC1CC1C#N,54592,1
C=COC1CC1C=C,54593,1
C=CC1CC1OC=O,54594,1
C=COC1CC1C=O,54595,1
C=COC1CC1C#N,54596,1
O=COC1CC1C=O,54597,1
O=COC1CC1C#N,54598,1
C=CC1CC1ON=C,54599,1
C=NOC1CC1C=O,54600,1
C=NOC1CC1C#N,54601,1
C=CCC1NC1C=C,54602,1
C=CC1NC1CC=O,54603,1
C=CC1NC1CC#N,54604,1
C=CCC1NC1C=O,54605,1
C=CCC1NC1C#N,54606,1
O=CCC1NC1C=O,54607,1
O=CC1NC1CC#N,54608,1
O=CCC1NC1C#N,54609,1
N#CCC1NC1C#N,54610,1
C=CCC1OC1C=C,54611,1
C=CC1OC1CC=O,54612,1
C=CC1OC1CC#N,54613,1
C=CCC1OC1C=O,54614,1
C=CCC1OC1C#N,54615,1
O=CCC1OC1C=O,54616,1
O=CC1OC1CC#N,54617,1
O=CCC1OC1C#N,54618,1
N#CCC1OC1C#N,54619,1
C=CCC1CN1C=N,54620,1
N=CN1CC1CC=O,54621,1
N=CN1CC1CC#N,54622,1
C=CCC1CN1C=O,54623,1
O=CCC1CN1C=O,54624,1
O=CN1CC1CC#N,54625,1
C=CCC1CN1N=C,54626,1
C=NN1CC1CC=O,54627,1
C=NN1CC1CC#N,54628,1
C=CCN1CC1C=C,54629,1
C=CC1CN1CC=O,54630,1
C=CC1CN1CC#N,54631,1
C=CCN1CC1C=O,54632,1
C=CCN1CC1C#N,54633,1
O=CCN1CC1C=O,54634,1
O=CC1CN1CC#N,54635,1
O=CCN1CC1C#N,54636,1
N#CCN1CC1C#N,54637,1
C=CC1CN1NC=N,54638,2
C=CC1CN1NC=O,54639,2
N=CNN1CC1C=O,54640,2
N=CNN1CC1C#N,54641,2
O=CNN1CC1C=O,54642,2
O=CNN1CC1C#N,54643,2
C=CC1CC1CC#C,54644,1
O=CC1CC1CC#C,54645,1
C#CCC1CC1C#N,54646,1
C=CC1NC1CC#C,54647,1
O=CC1NC1CC#C,54648,1
C#CCC1NC1C#N,54649,1
C=CC1OC1CC#C,54650,1
O=CC1OC1CC#C,54651,1
C#CCC1OC1C#N,54652,1
N=CN1CC1CC#C,54653,1
O=CN1CC1CC#C,54654,1
C=NN1CC1CC#C,54655,1
C=CC1CN1CC#C,54656,1
O=CC1CN1CC#C,54657,1
C#CCN1CC1C#N,54658,1
CCCC1CC1C#C,54659,1
NCCC1CC1C#C,54660,1
OCCC1CC1C#C,54661,1
FCCC1CC1C#C,54662,1
CNCC1CC1C#C,54663,1
COCC1CC1C#C,54664,1
CCNC1CC1C#C,54665,1
CCOC1CC1C#C,54666,1
CCCC1NC1C#C,54667,1
NCCC1NC1C#C,54668,1
OCCC1NC1C#C,54669,1
