STD_SMILES,FRAGMENT,ERROR
CC1=C(C(=O)N(C)C)C(c2ccccc2Br)NC(Nc2nc3ccccc3o2)=N1,Oc1coc(=O)nn1,CC121=C(C)=O)N(C(cc2Br)NC(NcCF6C))[N-](c[n+][Se+][se][Si]2Cl[nH]c[P+]=S[C-]-2)=N112
Nc1ccc(C=C2COc3ccc(Br)cc3C2=O)cc1,CNC(=NOC)C#N,Nc1c1c4)=C2COc3ccsc(Br(c43C=O(cc1-
CC(C)OC(=O)c1ncn2c1CN(C)C(=O)c1cc(Cl)ccc1-2.CC1C(NC1=O)C=O,CC1C(NC1=O)C=O,CC(C)4C-)12n21cn2cN(C)C(c(Cl)(CC3C3=O)NC3C=O)ccc-2
CCOc1ccccc1NC(=O)C(=O)c1cc(C)n(-c2ccc(F)cc2)c1C,CNC1COCC=C1,CCOc1ccccc=[SH][N+]b[O-]1nC(4[PH][As](=O)c1c1cC)n)-c3cccF)c[Se+]c1s=[O-]=8b0c23)cC
CN(CCC12CCCCC1C=Cc1ccc(OCC(=O)OC(C)(C)C)cc12)CC(=O)OC(C)(C)C.OC(C=C)C(=O)CF,OC(C=C)C(=O)CF,CN(CCC123C323CCCC1C=Cc1c1cc(OCC=OOC(C)(C)(C)=c=Cc(O)C(=O[P+]OO[IH]F6)CF(cc1(CC(=O)OC(C)(C)C
CN1CCc2c(OCC(=O)N3CCc4ccccc43)cccc2C1=O,OCCC1=NNCC1,CN1C14c2c#((OCC(=O)N3CCc4c4c4cc[O-]c0P[N-][As])cccc21=O
CCC1=NC2(N=C1N)c1cc(-c3cncc(C#N)c3)ccc1CC21CCC(OC)CC1,CC1NC(=N)NC1C,12=NC2(N=C2151c1cc(3c3nnccc(C#N)c)[PH]ccc1CC21C2COC)CC1(
N#CC(=Cc1cc(O)ccc1O)C(N)=O.CCOC=C(C)C#C,CCOC=C(C)C#C,C#CC(C)=CO(CCn)c2c(()CNO
CC(Nc1ncnc2[nH]cc(C#N)c12)c1cc2ncc(Cl)n2c(=O)n1-c1cccc(F)c1,CCC(=C)C=NN,1ncncc2[nH]2cc(c#N)c5CO[SH][As][As][n+][Se]6[N-][n+]pc(=O)n1-c1c1cc3(F)c(
O=C1NC2CSC(CCCCCc3cn(Cc4ccc(F)cc4)nn3)C2N1,C#Cc1ccccn1,O=C3NC23CSn)CCCCCcn3cn(((4ccc)1)c27nc[C-]c24)nn3)C32n1
Cc1ccc(F)c(NC(=O)Nc2ccc(-c3snc(N)c3C(N)=O)cc2)c1,CNN(C)C(=N)C=C,Cc1ccc(F)c(NC)=O(Nc2ccc(-c2s[nH]c(N)cC(N8)==o(cc)c#=
N#Cc1ccc(Oc2cc(F)cc(N3Cc4ccccc4S3(=O)=O)c2)cc1,CCONC(=O)NC,N#Cc((Oc22c(F)c)(1
CCN(CC)S(=O)(=O)c1ccc2c(c1)C(=NO)c1cc(S(=O)(=O)N(CC)CC)ccc1-2,CCC(O)C(C)(C)F,CCN)CC)s)=O)(=O)c1ccc23132c(1)C(=NO)c1sc(S(=O)=O))Np55[PH][nH]CC)ccc1-1
O=C(O)c1cccc(OCc2ccccc2Cl)c1,NC1C2NCC(=C)C12,O=C)(O(c3ccc7cOC2c2cccc21
CNc1nc2ccc(C)cc2n2c(C)cnc12,CC#CCC(C)(C)C,CN1c[C-]0bccc#)C)cC(cnc[se]pn
Cc1ccc(C2c3[nH]c4ccccc4c3CC3C(=O)N(c4ccccc4C(=O)NCCCN4CCOCC4)C(=O)N32)cc1,NC1CC(N)C2OC12,1c1cnc(C2c3[nH]4ccccc4c3CC3P3(=2)N(c2ccc[se][P+]PC)C(=O)N32)cc1
COc1ccccc1-n1c(COc2ccccc2-c2ccccc2)nnc1SCC(=O)c1c(N)n(C)c(=O)n(C)c1=O,CCC(C)CC(N)=O,-COcc1ccccc1-n1c##)COc21ccccc12-c2cc(cncc2)nnc1SCC(=O)c1c(1)nn(C)c((=On((C)c1=O
NC1=NC2(c3cccs3)CN(c3ncc(F)cn3)CC2CS1,C=C1C=NN=CC1=O,1=-N1C)2(3cccc33CN)c3n3cc(F)n)2CS1
CCCC1=NN(c2ccc([N+](=O)[O-])cc2)C(=O)C1=CN(C)C,CC(=C)CN(N)C=O,CcCC=NN(2c2cc[N+](=O)[O-])cc23C=O)C4=CN(-
COc1ccc2c(c1)c1c(c(=O)n(-c3ccccc3C)c(=O)n1CC(=O)N1CCCC1)n2C,NC(=N)C1CNC1=O,=COc1cccc((1)c18c3cc3C)c(=O)nCC)=O)N1CCCC1)n2C
C=CCNC(=O)C(Cn1cnc2c(Cl)nc(N)nc21)NS(C)(=O)=O,OCc1ccc(O)o1,#C=CCnC(=O)CC1cncBc0(Cl)nc)3[Se+]b[N-]2)NS(C)(-)=O
CC=CC1OC2(CCCC3=Cc4c(cnn4-c4ccc(F)cc4)CC32C)OC1C=CC,C1NC1c2cnco2,CC=CC01O1C2[IH])CCCC3=Cc4c4(4-sn-4))OC1C=CC
CC(C)(C)c1ccc(CC(C(=O)O)N2C(=O)c3ccc(C(=O)O)cc3C2=O)cc1,CC1=NOCCOC1,CC(C)(C)c1ccc(CCC((=#O)O)N(22C=O(c3cccC2=O)cc1-
CC1CCC2(CC1)NC(=O)N(CC(=O)c1cn(CCC#N)c3ccccc13)C2=O,CCC(O)COC=C,-CC1C1C2(C2(C)NC(=O)N(CC(=O)c1cnSCCC#N)c34334C2=O
O=C(Nc1ccc(Br)cc1)Nc1ccc(-c2ccnc3[nH]cnc23)cc1,CC(=N)NN=CC=C,O=C(-(Nc1ccc(Brc1Nc1c1cc-c2ccnc3[nH]1cnc1((cc1
COCC(C)n1c(-c2cn3c(C)nnc3c(NC(C)C)n2)nc2cnc(N3CCOCC3)cc21,FC1CC1N2CCC2,COCC(c)n1c1-c2cn3c3(Cnn)c(NC(C)C)n2)nc2c2ncc((N34CCOCC43)cc-
CC(C)N1CCN(S(=O)(=O)c2ccc(NC(=O)c3ccccc3)cc2)CC1,NNC(=NN)N1CC1,cnC#(C)N1#C1CN)S(=-O()=Oo2cc[O-](NC()CC
CC(=O)Nc1cccc(-c2nnc3c4ccccc4c(C)nn23)c1,N=CN1OC=NN=C1,CC(=O(Nc12ccc)cP#s9)nnnnc3c34ccccS7c(C(nn2)c12
O=C(NN=Cc1cc(Cl)c2ncccc2c1)C1CC1c1ccccc1,CCC1(CCF)CN1,O=C((NN=)Cc1ccn(Cl)n2ccccc1)C1c1cc11cncccc)1(
S=C(NN=Cc1ccccn1)N(Cc1ccccn1)Cc1ccccn1,NC1(CC1)C(F)CO,S=-C#(NN=Cc1ccccn1)NCc1c1ccn1c12c[N-]41ccn22-
NC(=O)CSc1nnc(Cn2c(=O)sc3ccccc32)n1-c1cccc(Cl)c1,N=C1CCC(=N)N1,nC(=O(CSc)11nc)Cn23c)=p)s3ccccc323(n-c1ccc((Cl)c1
Cc1c(-c2nsc(NC(=O)c3cccc(Cl)c3)n2)nnn1-c1ccccc1C(F)(F)F,CC1CN(C1)C(C)=O,7Cc1c(-c32cc(Nc(=O)cccn2)nnn1-1cccccc1C(F)(F)F
COc1cc(-c2cccc(C)c2F)c(F)cc1-n1c(=O)ccc2cc(S(=O)(=O)Nc3ccon3)ccc21,CC1=NCC(=O)N1,1cc(-cncccc)C(c22F)c(F)cc1-1cc(S(=O))2=O)Nc23ccon2(ccc21
COCCN1CCc2ccc(Nc3ncc(Cl)c(NC4CCCCC4O)n3)cc2CC1,CN1NC(=N)CN=C1,COCCN1C1Cc233ccc(3ncc(ClI)c(NC4CCCCC4O)n3)c[SH][As]4c[As]6On[IH][n+]CC1
CC1C(=O)OC2C1CCC1(C)Cc3sc(NC(=O)c4ccc5c(c4)OCO5)nc3C(C)C21,CC=COC(C)C=C,CC1C1(2O)OC2C1CCC14C)Cc3s(cNC(=O)(c4ccc6c(c4)OCO53CC)C21
COc1cnc(CN=Cc2c(O)nc(O)c3ccc(-n4cccc4)cc23)cc1O,CC(O)C=CC=NN,COc(=O)1c11s[Se]nc(CN(=)cc()cc1O
Cc12nnc(SCCn2c(N(C)Cc3ccccc3)nc3c2c(=O)n(C)c(=O)n3C)s12.CCC(O)C(=N)NO,CCC(O)C(=N)NO,)CC(#O=c123n32)C)cc(c#(=O)n121C)S1=CN=NC1(C)N(CCS)C(N((C)Cc1ccccc1)=N21)C)O)C=N)NO
COc1cc(C(=O)c2sc(-c3cccc([N+](=O)[O-])c3)cc2N)cc(OC)c1OC,OC1C(F)C=CC1=C,3ccc3(([N+](=O[O-])3)ccN)ccc()3C)c1OC
NC(=O)c1ccccc1N1CCN(CCCNC(=O)N2C(=O)Nc3coc(O)c3C2c2ccc(F)c(F)c2)C1,OCCOC=CC#C,NC)=O)c1c1ccccN12CCN(CCCNC(=O)N2C(=O)N3coc)o(c3C2c2c2cF)Brc(F)c2)c21
O=S(=O)(c1cccc(Cl)c1)c1[nH]nc2ccc(NC3CCNCC3)cc12,C1C2C1C3NC2C=C3,O=S((#=O()c1cc(Cl(c)c1cnc2c2cc(NC3CCNCC)cc1#
COc1ccccc1N1CCN(CCSc2nc3ccccc3o2)CC1,OCCc1nn[nH]n1,COc1ccccc1N1O11[SH]N)CCSc2nc[S+]7[O-]544ncccccn2)CC
CC1=Nc2c(F)cc(-c3nc(Nc4ccc(C5CCN(C)CC5)cn4)ncc3F)cc2C12CCCC2,CC1CC=CC1CF,cC12=Nc2c((F)cc(-3nc)Nc44ccC)cn4)ncF)cc2C222CCCC2
CCN(CCCCCCC1Cc2cc(OC)c(OC)cc2C1=O)Cc1ccccc1OC,OC1C=NN=C1C#N,CCNCCCCCCC2Cc232c)OC)c2[P+][PH][Si]=4csC1=O)Cc1ccccc1OC
Cc1ccc2nc(-c3ccc(NC(=O)C4CCN(S(=O)(=O)c5cccs5)CC4)cc3)oc2c1,CC(C=O)=C(N)N,1ccc2ns[Se]3c#[Si]2c(=N)(-c3[N+]c(NC[C-]=O)(=O)c5cccs5)CC)cc3)oc2nc1
CC(C)CC(OC(=O)c1cccs1)C(=O)NCC1CCCO1,CC(F)C(C)=CC=O,O#OBrC)CN[As]C(=Oc1ccc15Br[nH]=0)1CCcO
Cc1cnc2ccccc2c1NCCCN1CCCCC1,O=C1CC=C(C1)C#C,)Cl2C2c19c2[N+]2NCCCN1=CCCCc
COC(=O)c1cc2c(cc1F)C(O)(c1ncc(-c3cc(C)cc(Nc4cc(C(F)(F)F)ccn4)n3)s1)CCC2.NC(=O)C#CCO,NC(=O)C#CCO,COC(=-O)c1cc2c2(cc1FNC=O)C#CcO(C(O)(c1n1cc(-c3c3c(Ccc(Nc4c4c(C(F)([As][O-]0#-)O9[n+][Si][Si]9b[N+]p([IH]2#
O=C(Nc1ccccn1)c1onc2c1CCCC2,NCc1c[nH]c(=O)[nH]1,O=CNc1ccccn[P+](occ1cn2c((21CCC1
CCCCc1nc2ccc(C(OC)c3ccccc3)cc2c(=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CC(C)(C=O)C#C,-CCC(3ccccc3)cc12c((=O)n1Cc1ccc(-c2ccccs3-c2n2c(=O)[nH]n)c1
Cc1cc(-c2ccccc2)nc(N2CCC(C(=O)NCc3ccccc3Cl)CC2)n1,CC(=C)C(C)(C)C=C,Ccn1cc[N+]c(-c4ccccc2n(C)c(N2CCC(C(=O)NCc)3)3()Bc33Cl)CC2)n1
Cn1cc(-c2ccc3nc(NC(=O)c4ccc(OCC(F)(F)F)nc4)cn3n2)c(-c2ccc(F)cc2)n1,FCC1COC(=N)N1,C1cc(-c2c2cncc3nc(NC(=O)c4ccc(OCC)F)(F(F)nc)cn3n(c([Se+]-c22cccc(F)cc22n1
Cc1cc(N2C(=O)N(c3ccc(-c4ccc(C(=O)O)cc4C)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,C1OC1c2cocn2,Cc1c(N2C2=O)N(c3ccc(-s45c45cc(C)=O(O)cC)c3)C(=O)C23CCN(Cc2nccc[N-]2c)CC3)ncn[N-]
CCC(CC)C(=O)Nc1cc(NC(=O)C(C)NC(=O)C=Cc2ccc(O)c(O)c2)ccc1OCC(=O)O.C1CC=NOCC=C1,C1CC=NOCC=C1,CCC)(CC(C(=O)Nc1cc((1=O)C(C)NC(=#O)C=Cc2ccc(O)c(O)c2)=O2CB=CCCC=N2)cc(c11OCC(=O)O(
COc1ccc(CN(Cc2ccc(C(=O)O)cc2)C(=S)Nc2cc(C)cc(C)c2)cc1OC,O=CC1CCC=NO1,112Brcc(CN(Cc2cc7(C=O)O)c(c2)C)=S)Nc2cc(C(cc()cc21OC-P[Si][SH]P6nS)
O=S1(=O)CCC(NCCOc2cc(F)ccc2Cl)c2ccccc21,FCC(F)C=CC=C,)==O=S1(=O(c1o-8[C-][O-][C-]cC)NCCOc2cc(((-)c2ccccO2-[C-](0n(c21
CN(C)CCCCN1CCc2cc(Br)c(O)cc2C(c2ccccc2)C1,CC(=O)C1COC1,CN))cCCCN1CCc2cc(Br)c(O(ccc2C(=(2#-(ccccc2)C11
O=C(c1ccc(S(=O)(=O)N2CCCCC2)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,CNC(CN)C(C)N,O=C(c1c1c(c(S(=O))=o)N2C2CCCC)cc1)N1CC4(C[Si][O-][n+][PH][As]2[Se+]FCl[nH]5Br(n[O-])CC1
CCOP(=O)(OCC)C(Nc1ccc(CNC(=O)C23CC4CC(CC(C4)C2)C3)cc1)C(=O)c1ccccc1,ON=CCC=CC#C,CCOP(=)O)(OCC)C(Nc1cccc(CNC(=O)C2CC4C4C(CC)C4C2)C3)ccn1)C(=O)c1c(1Sn5ccc1
O=C(NCCCCOc1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1)C1CCCCC1,CN(CC#C)C(C)=N,O=C)NCCCCOc1ccnc(C(=C2C33CC44CC1C3)CC2C4(c2[nH]cc()O)cS2)c1)C1C1CCC
COc1cccc(C=CC(=O)NCC(=O)N(C)c2ccc(Cl)c(COc3cccc4sc(C)nc34)c2Cl)c1,CC(NO)=NC=C,cOc1c1ccc(C=CC(=O)NCC)=O)N((C)cccc(Cl)c(COc-(33cccc4(ncC)n[SH]c34)c5Cl)c1
COc1cccc(C2c3[nH]c4ccccc4c3CC3C(=O)N(c4ccccc4C(=O)N4CCCC4C(=O)O)C(=O)N32)c1,CON(C=N)C=NO,1ccccc(C2c3[nH]c4cccc4c3CC34C(=)N(ccBr[Si](POcccc4C=(=O)(N4CCCC4C()C=O)N342)c1
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1C1=CCN(C)CC1,OCCC1NCC1=O,c=CC(=O)Nc11cc((Nc2n2ccc(-c3cnC)cccccc3s([As]=Cl[Si]I[Se+][se]c[SH]()cn2)c#(OC)cc1C1=[se]-CCN(C)CC1-
O=[N+]([O-])c1cccc(S(=O)(=O)Oc2cccc3cccnc23)c1,Cn1[nH]ccc1=NO,O=[Se+])([O-])c1cccc(S(=O)(=OOc2ccc323ccc(23)c1((
CC(C)NCC(O)COC(=O)c1ccc(O)cc1,CCCC(=O)CC#C,CC(((([Si]#Ipn(C11NcCOC(=O)c1c(O)cc2=
COc1cc2ncnc(Nc3ccc(Cl)c(NC(=O)c4cccc(N(C)C)c4)c3)c2cc1OC,CC(F)C1(CO1)C=C,1c1c2ncnc(Nc3c3cc)((Cl)c(NC(=O)ccccc(o[SH][O-]P7n)C)Cc4)c)c3ccOC
CS(=O)(=O)c1cccc(-c2cccc3nc(Nc4ccc(CN5CCOCC5)cc4)nn23)c1,COn1cnc(=O)o1,C[O-](=O)=(=8O)c1c1c)=N)cc(-=c2cccc3n3c(Nc4c4cc(CN5Cc)nn23c
CCN1CCc2c(sc(NC(=O)c3ccc(S(=O)(=O)N(CC)c4ccccc4)cc3)c2C(N)=O)C1.CCOCCC(F)F,CCOCCC(F)F,CCOCC)F)F#S(=O)(=O((c1(ccc(C(=O)nc2s2c3o(c2C(N)=O(CCN(CC)C3)cc1N(CC)1cccc31
COc1ccc(C(=O)OC2CC3CCC(C2)N3C)cc1OC,CC1CCC(=C)C1O,C[PH]Br#nb[n+]Onc1c1cc(C)=O(OC212C3C3CC)C2(ccOC
CCn1ncc2cc(-c3cc(O)n4ncc(-c5nc6ccccc6s5)c4n3)ccc21,OCC1=NN=CON1,Ccn11cncc)2cc-=[O-]0=[C-][Se+]=6c63cc(o)n4ncc)-c5nc6cccc26s5)cn3)ccc21
Nc1cc(CC(NS(=O)(=O)c2cccc(C(F)(F)F)c2)C(=O)O)ccc1OCCCCNc1ccccn1,C#CC=NOC1CC1,Nc1c1c(CC(NS(=O()=-O)c2c2nccc(C(F((F)F)2)cnOCCCCNc1cpscn1#
COc1ccc(S(=O)(=O)N2CCCCC2)cc1C(=O)Nc1cccc(C(F)(F)F)c1,CC1=CC(O)C(C)=C1,COc12[Se][N-][S+]cc(S(=O)[Si]2(N21C)=O)N12cccc(C(F((F)Fc21
O=S1(=O)c2ccccc2CN1c1cc(F)cc(Oc2ccncc2)c1,NCC1CC(O1)C#C,)O=S1((=O11)ccccccCN)c11cc(F)c
Oc1ccc(C(O)CSc2nc3ccccc3[nH]2)cc1Cl,O=C1CCCC1,777oc121ccc)CO)CSc2n3c3)cc21Cl
COc1cc(C2(O)CCN(C(=O)OC(C)(C)C)CC2O)ccc1Nc1ncc2ccc(-c3ccccc3OC)n2n1,COC=CC1CC1O,-COc1cc(C2(O32)CCN(C(#=O)OC(C)(C)C)CC2O)cc1Nc1n1cc2ccc8(-ccF3(9[N-][C-]IC)n2n1
CC(C)(N)C(=O)N1CCC(c2ccc(C(F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1,C#CC1NCC2CC12,CC(C()N)C(=O)N1[nH]1[As]Br7[Se+]o-N3o[se][SH]c[N-]o[nH][P+][S+]F)(F)F)C(F)(F)F)cc2)#(S(=O)(=O)c2cc(F)8[N+]s8)[O-](#
Cc1ccc(N2C(=O)NC(=O)C(=CNc3ccccc3N)C2=O)cc1C,CC(F)C(F)CC#C,2c12121cccc(N2C(=O)4C(IOC((=CNcccccc3N)C2=OClcc2C
O=C(C1CN(S(=O)(=O)c2cccc(F)c2)C1)N1CCN(c2ccncc2)CC1,ON=C(OC=C)C#C,O=(C(CCNS(=O)(=)N1N1CN(2cccncc2)CC
CCCCCCNCCOc1ccc(C(=C(CC)c2ccccc2)c2ccc(O)cc2)cc1,CC(C)C=CCCN,)C[nH]NBr[se]N[As]cP1c12ccc()C(=C#(CC)c2c1ccc2222)cc12
COc1ccc2c(c1)C(=Cc1oc3cc(O)cc(O)c3c1O)C(CCn1ccnc1)=N2,Cn1cnncc1=N,1cccc(c1Cls0223)C)==-Cc1o13cc)O)cc(O)cc3c1O)C(CC)n1ccnc1)=N2
COc1ccccc1NC(=O)NCC1(c2ccccc2)CCCCC1,FCC#CC(=O)CF,COc1ccccc1NC)=O)NCC1)c22122ccc1)C[P+]1SBrc1
Nc1nonc1C(=O)NCCNCc1ccccc1,OCc1cnnnn1,Ncc1nnnc1C)=1)NCCNCc11212cc((cc121#
C=CC(=O)c1ccc(CCCCC)cc1,CC(O)(C=C)C(F)=C,C=C=OccCCCcc
CS(=O)(=O)NC(=O)c1cc(F)c(OCC23CC4CC(CC(C4)C2)C3)cc1F,ON=CN(O)CC#C,CS(=O)(=O)NC(=O)c1c(F(c(OC#[Se][PH]C2323CC444C4C(CC((C4)C)C33)c2F
CCN1CCC(=NNc2nc3ccccc3s2)c2cc(-c3cccc(C(=O)O)n3)ccc21,C=C(OC1CC1)C=O,CCN122CCC-(=NNc2n2c3ccccc)3s2)c2cc()=O5Icpps2-c3cccc(C(()(=O)[S+]O(n3(ccc221
CCC(=O)Nc1cccc(-c2nc(Nc3cc[nH]n3)c3ccccc3n2)c1,N=C1CC=CC2CN12,CC4((=O(Nc1cccc(2oc7c[nH]n333)c3c(cccc)p9n[PH]Cl
CCCCCCCCCCN1CCc2c(C)cc(C)c(NC(=O)C(C)(C)C)c21,CNN=CCCF,CCCICC22CCCNp2cCc2c(()cc(C)(NC(=O)C((C)(C)C)Pc221#
O=C(O)C=CC(=O)Nc1cccc(NC(=O)C=CC(=O)O)c1C(=O)O,CN=CNCCC#C,O=C#(o1C=CC(=o)N[N-]oSSO[N-]ccc(NC(cC(O
O=C(Nc1sc(-c2ccccc2)cc1C(=O)O)c1ccc(Br)cc1,N=C1CCCN=CN1,1sc(-c332cccc2Pc1C(=O()O)c1ccc(Br)cc1
Cc1c(N(Cc2ccc(F)c(C(F)(F)F)c2)S(=O)(=O)NCCCC(=O)O)sc2ccccc12,FC=CC1CCC1,C21c1)NCc2[IH]c(F)c(C(F)(F)F)c2)S(=O)(=O)NCCCC[Si]FO)O)sc2cccccc(
CNc1nc(C)c(-c2ccnc(Nc3cccc(CC(=O)OCCOC)c3)n2)s1,CC(C)ON=CNO,-11nc(#)c(-2c2cnc(Nc3cc[n+][O-][O-]F203OOCCOC(c)n)s1(=
O=C(Nc1ccc(C(=O)O)cc1)OCc1cn(-c2cc3nc(C(=O)O)c(O)nc3cc2C(F)(F)F)cn1,C1NN=CC2NC12,O=C(Nc1ccc(C(#=n)O)cc)1)OCc1c1n(-c2c2c3n3c((C)=O(O)c(O)nc3cSC(F)(F7F)c(n
CCc1nc(N)nc(N)c1-c1ccc(Cl)c(N=NN(CCOC(C)=O)Cc2ccc(OC)cc2)c1,CC1OCC(O1)C=O,1nc()nc(N)c1-c1c1cc(Cl)c=B[PH][Se+]P#)6c([C-][P+][Si]=O)Cc2112ccc(Oc)cc(()c
COc1cc2c(cc1OC)C(=O)C(Oc1ccc(C(=O)CCCN3CCCCC3)cc1)C2,COC1=CC(=O)NC1,COc111c22c2(cc1OC)C=(=O)C(O=c1cc)C(#=O)CCCN33CCCCC3)cc1)C3
CCCCC(C(O)C(=O)NO)[S+]([O-])c1ccccc1,OCC=NN=CNO,CCC)C(=8pNO([S+]=([O-])c1cc[PH]#c
CC1CN2CCCC2CN1C(=O)N1Cc2c(n[nH]c2NC(=O)c2ccc3c(c2)CCO3)C1(C)C,OC1(CCNC1)C#C,(CC11CN2CCCC2CN1C((=(O(31C1cc(n)nc2NC(=O)c2cc3cc2)CCO33)C(C)C
CC(C)N1CCC(N(Cc2ccccc2Cl)c2ccc(C#N)c(Cl)c2)C1.CC1N2C=NCC12C,CC1N2C=NCC12C,CC(C(N12CCC)N)Cc22ccccc2Cl)c2(ccc)C#N)c(Cl)(CC3N45C=NCC45C)c)C21
COc1ccccc1CC(=N)N1CC2C(=O)CSC(c3ccccc3)(c3ccccc3)C2C1,C1C=COC2CN1C2,1csccc1CC(=N)(N1C1C(=O)(c33cccc43)c3ccnncc3)C2C1
CCOc1ccc(Cc2c(C)nc3ccc(C(=O)O)cc3c2S)cc1,CC1C(C)C1(O)CO,CCO[Se+]SPc1ccc(C(c(C(nc3)23cc(C(==o)O)cc3c2S)c1(
Clc1ccc(N2CCN(CCCCNc3noc(-c4ccccc4)n3)CC2)cc1,CC(F)C1(CN1)C#C,13ccc)422C[Se]CN2=)ncc21
Cc1cccc(C)c1N1CC(CN2CCCC(F)(F)C2)(C(=O)Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)C(C)C1=O,CC12CC3CC3C1O2,Cc1ccc(C)c1n15C(CN2CCCC(F)(F)C2)(C)=O)NC(F(F)F)2)FC(C)C1=O#
Cc1cc(Nc2ccc(Cl)cc2C)nc(-n2nc(C)cc2C)n1,CC1=CC2OC1C2F,Cc12c12(2[nH])cc(Cl)cs-F3c2C()n(3)n
O=C(Nc1ccccn1)C(=O)Nc1ccccn1,CC(C)CC1CN1,O=C(Nnc19cccc[n+][PH]F[P+]2s(BrFIsc(cn
O=C1NC(=O)C(=Cc2ccc(-c3cc(C(=O)O)ccc3O)o2)S1,On1[nH]c(=O)oc1=O,O=C1nC()C)=Cc2ccc((-c3c(S38ClO)cc4O)n2(S
CCCC1NC(=O)C(C(C)C)NC(=O)C(Cc2ccc(O)cc2)NCCCc2ccccc2CCNC1=O,COC(C)=NN1CC1,1NC)=O)C(C(CcNC(=O(C)Cc2ccc)O)c2)NCCCc2213ccccc321C1CNC=O
OCC1CN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nc2)CCN1,NC(=N)n1ccnc1,OCC2CN#-(2c2cnn(Nc3ncc4c5ccncc5n)C5C5CCC)c4n3nc)CCN11-
COc1ccccc1-c1cn2c(-c3ccccc3)c(CN)c(C)nc2n1,CC(O)C1NC1C#C,c1ccccc1-c4)-c344cccc)43)c)Cn[IH]=[C-][IH][C-])c(C)nc2n1
Cc1c2c(=O)n(-c3ccccc3)nc-2n(CC(=O)N(C)c2ccc(Cl)cc2)c2ccccc12,C=C1CN2CC(C2)O1,1c12c(=O)n)3cccc3(nc-=2n9(CC(=OP(SI[As]c2ccc(Cl)cc2)c2ccccc12
NC(=O)c1ccccc1Nc1cccc(NC(=O)Cc2ccccc2)c1,CCOC(=O)NC=O,NC(#=O)c1Nc1cccc(NSC(=O)C2c2)(cccc)c1
Nc1nnc2c(C(F)(F)F)nc3ccccc3n12,OC1CNN(C1)C=N,nc121nnc2c#)C(F)[Se+]F(Fnc3c3cccc3n21(22
CCCCn1c(=O)[nH]c2[nH]c(-c3ccc(CC(=O)O)cc3)nc2c1=O,NCCCOC(N)=O,CCC1n1c(-13434c32cc(CC(Fs[N+][Se]9[nH]=O)O)cc23)nc2c1=O#
CC(NC(=O)c1ccco1)c1nc(-c2ccccc2Cl)no1,COC1C2OCOC12,CC89(NCO(c2c1cc[C-]9869nc(-c2ccccc2Cl)noc1-
N#Cc1cc(-c2ccnc(Nc3cnn(CC(O)CO)c3)n2)cnc1N1CCCC1,NC1CNC(=N)C1=C,1cc)-c2c22cnc)Nc4cn)CC)O)COc3)n)(cnc1N1CCCC1
COc1ccccc1C(CC(=O)N1CCCC1)c1ccc2c(c1)OCO2,C1=CC=NN=CC=C1,Coc1ccccc1CCC(=O(N1CCCC1)c1=[Se]cc9[N+]O#s(3
Cc1[nH]c2ccc(OC(F)(F)F)cc2c1CCNCc1cccc([N+](=O)[O-])c1.Oc1nccn1O,Oc1nccn1O,2c(CCNCc2cccc)[N+](=O[O-])c2)c2cc)OCF)(F)F)ccc2c1O1cnccnO[Se]
CCOc1cc(NC(=S)Nc2ccccc2)c(OCC)cc1NC(=O)c1ccc(OC)cc1,NC1CC(F)(C1)C#C,)CCOnc121c2c)NC(=S)Nc2ccccc2)c(OcC)ccc122NC(=O)c12ccncOC)cc12
Cc1onc(C2CCCCN2)c1COc1ccc(C(=O)NCCO)cn1,NNc1ccnnn1,Cc1occ((C213CCCCN()c1P=NCOc1cc)C(=O)NCCO)cc(=O)1
O=C(Cc1ccccc1)NC1CCN(Cc2ccc(Cl)(Cl)c2)CC1,CCn1nnoc1=N,O=C#(C[O-]=4[Si]5c[S+]I6Occccnc1)NC111CcNCc1ccc(Cl)(Cl)2)CC1
CCCCc1ccc(C(=O)N2CC3CC2C2C(=O)N(c4ccc(C#N)cc4)C(=O)N32)cc1,CN(C=NO)C(N)=N,=CCCCc1c11cc(bClN6bS)ClClcC(=O)N2CC3343CC2cc(C#N)cc43)C(=O)N3432)[n+]cc#
O=C(O)c1cc(NC(=O)c2ccc(Br)cc2)cc(NC(=O)c2ccc(Br)cc2)c1,NC(=O)C(=O)C=C,O=C#(O)c1n1cc(NC(=O)c2cc)Br)ccc(NC)=O)I2nccc(Br)cc2)c
